study,subject_id,session_name,time_bin_start_s,freezing_pct_5s
1a,XIN1G,cue_test,35.0,22.97
1a,XIN1G,cue_test,40.0,0.0
1a,XIN1G,cue_test,45.0,9.59
1a,XIN1G,cue_test,50.0,6.85
1a,XIN1G,cue_test,55.0,33.33
1a,XIN1G,cue_test,60.0,16.0
1a,XIN1G,cue_test,65.0,0.0
1a,XIN1G,cue_test,70.0,6.67
1a,XIN1G,cue_test,75.0,14.67
1a,XIN1G,cue_test,80.0,21.33
1a,XIN1G,cue_test,85.0,6.76
1a,XIN1G,cue_test,90.0,0.0
1a,XIN1G,cue_test,95.0,0.0
1a,XIN1G,cue_test,100.0,21.33
1a,XIN1G,cue_test,105.0,1.37
1a,XIN1G,cue_test,110.0,0.0
1a,XIN1G,cue_test,115.0,40.79
1a,XIN1G,cue_test,120.0,49.32
1a,XIN1G,cue_test,125.0,34.25
1a,XIN1G,cue_test,130.0,32.0
1a,XIN1G,cue_test,135.0,6.76
1a,XIN1G,cue_test,140.0,5.33
1a,XIN1G,cue_test,145.0,0.0
1a,XIN1G,cue_test,150.0,36.49
1a,XIN1G,cue_test,155.0,0.0
1a,XIN1G,cue_test,160.0,13.51
1a,XIN1G,cue_test,165.0,37.84
1a,XIN1G,cue_test,170.0,76.0
1a,XIN1G,cue_test,175.0,46.67
1a,XIN1G,cue_test,180.0,0.0
1a,XIN1G,cue_test,185.0,14.67
1a,XIN1G,cue_test,190.0,13.51
1a,XIN1G,cue_test,195.0,40.54
1a,XIN1G,cue_test,200.0,64.38
1a,XIN1G,cue_test,205.0,100.0
1a,XIN1G,cue_test,210.0,54.67
1a,XIN1G,cue_test,215.0,47.3
1a,XIN1G,cue_test,220.0,78.67
1a,XIN1G,cue_test,225.0,60.81
1a,XIN1G,cue_test,230.0,59.46
1a,XIN1G,cue_test,235.0,55.41
1a,XIN1G,cue_test,240.0,5.63
1a,XIN1G,cue_test,245.0,30.26
1a,XIN1G,cue_test,250.0,0.0
1a,XIN1G,cue_test,255.0,37.84
1a,XIN1G,cue_test,260.0,2.7
1a,XIN1G,cue_test,265.0,74.32
1a,XIN1G,cue_test,270.0,100.0
1a,XIN1G,cue_test,275.0,97.33
1a,XIN1G,cue_test,280.0,60.81
1a,XIN1G,cue_test,285.0,29.73
1a,XIN1G,cue_test,290.0,24.32
1a,XIN1G,cue_test,295.0,28.38
1a,XIN1G,cue_test,300.0,30.14
1a,XIN1G,cue_test,305.0,0.0
1a,XIN1G,cue_test,310.0,10.81
1a,XIN1G,cue_test,315.0,5.41
1a,XIN1G,cue_test,320.0,29.33
1a,XIN1G,cue_test,325.0,45.95
1a,XIN1G,cue_test,330.0,27.63
1a,XIN1G,cue_test,335.0,29.73
1a,XIN1G,cue_test,340.0,27.63
1a,XIN1G,cue_test,345.0,60.0
1a,XIN1G,cue_test,350.0,98.65
1a,XIN1G,cue_test,355.0,98.67
1a,XIN1G,cue_test,360.0,87.67
1a,XIN1G,cue_test,365.0,9.21
1a,XIN1G,cue_test,370.0,70.27
1a,XIN1G,cue_test,375.0,74.32
1a,XIN1G,cue_test,380.0,100.0
1a,XIN1G,cue_test,385.0,100.0
1a,XIN1G,cue_test,390.0,98.67
1a,XIN1G,cue_test,395.0,100.0
1a,XIN1G,cue_test,400.0,56.16
1a,XIN1G,cue_test,405.0,76.0
1a,XIN1G,cue_test,410.0,100.0
1a,XIN1G,cue_test,415.0,100.0
1a,XIN1G,cue_test,420.0,100.0
1a,XIN1G,cue_test,425.0,100.0
1a,XIN1G,cue_test,430.0,100.0
1a,XIN1G,cue_test,435.0,100.0
1a,XIN1G,cue_test,440.0,100.0
1a,XIN1G,cue_test,445.0,100.0
1a,XIN1G,cue_test,450.0,100.0
1a,XIN1G,cue_test,455.0,100.0
1a,XIN1G,cue_test,460.0,100.0
1a,XIN1G,cue_test,465.0,100.0
1a,XIN1G,cue_test,470.0,100.0
1a,XIN1G,cue_test,475.0,100.0
1a,XIN1G,cue_test,480.0,100.0
1a,XIN1G,cue_test,485.0,70.67
1a,XIN1G,cue_test,490.0,72.97
1a,XIN1G,cue_test,495.0,41.89
1a,XIN1G,cue_test,500.0,100.0
1a,XIN1G,cue_test,505.0,86.67
1a,XIN1G,cue_test,510.0,100.0
1a,XIN1G,cue_test,515.0,100.0
1a,XIN1G,cue_test,520.0,78.67
1a,XIN1G,cue_test,525.0,95.95
1a,XIN1G,cue_test,530.0,55.41
1a,XIN1G,cue_test,535.0,52.05
1a,XIN1G,generalization_5k,0.0,11.84
1a,XIN1G,generalization_5k,5.0,24.0
1a,XIN1G,generalization_5k,10.0,71.05
1a,XIN1G,generalization_5k,15.0,0.0
1a,XIN1G,generalization_5k,20.0,24.0
1a,XIN1G,generalization_5k,25.0,16.0
1a,XIN1G,generalization_5k,30.0,0.0
1a,XIN1G,generalization_5k,35.0,28.0
1a,XIN1G,generalization_5k,40.0,22.67
1a,XIN1G,generalization_5k,45.0,0.0
1a,XIN1G,generalization_5k,50.0,41.89
1a,XIN1G,generalization_5k,55.0,4.0
1a,XIN1G,generalization_5k,60.0,52.63
1a,XIN1G,generalization_5k,65.0,5.48
1a,XIN1G,generalization_5k,70.0,9.33
1a,XIN1G,generalization_5k,75.0,63.01
1a,XIN1G,generalization_5k,80.0,12.33
1a,XIN1G,generalization_5k,85.0,41.1
1a,XIN1G,generalization_5k,90.0,25.68
1a,XIN1G,generalization_5k,95.0,58.9
1a,XIN1G,generalization_5k,100.0,9.33
1a,XIN1G,generalization_5k,105.0,48.0
1a,XIN1G,generalization_5k,110.0,14.67
1a,XIN1G,generalization_5k,115.0,13.51
1a,XIN1G,generalization_5k,120.0,8.33
1a,XIN1G,generalization_5k,125.0,41.1
1a,XIN1G,generalization_5k,130.0,28.0
1a,XIN1G,generalization_5k,135.0,17.57
1a,XIN1G,generalization_5k,140.0,6.76
1a,XIN1G,generalization_5k,145.0,21.05
1a,XIN1G,generalization_5k,150.0,68.42
1a,XIN1G,generalization_5k,155.0,14.67
1a,XIN1G,generalization_5k,160.0,9.72
1a,XIN1G,generalization_5k,165.0,19.18
1a,XIN1G,generalization_5k,170.0,42.67
1a,XIN1G,generalization_5k,175.0,52.05
1a,XIN1G,generalization_5k,180.0,0.0
1a,XIN1G,generalization_5k,185.0,5.33
1a,XIN1G,generalization_5k,190.0,0.0
1a,XIN1G,generalization_5k,195.0,20.0
1a,XIN1G,generalization_5k,200.0,44.59
1a,XIN1G,generalization_5k,205.0,72.0
1a,XIN1G,generalization_5k,210.0,61.33
1a,XIN1G,generalization_5k,215.0,32.0
1a,XIN1G,generalization_5k,220.0,35.62
1a,XIN1G,generalization_5k,225.0,40.54
1a,XIN1G,generalization_5k,230.0,95.89
1a,XIN1G,generalization_5k,235.0,85.14
1a,XIN1G,generalization_5k,240.0,49.33
1a,XIN1G,generalization_5k,245.0,100.0
1a,XIN1G,generalization_5k,250.0,51.32
1a,XIN1G,generalization_5k,255.0,64.38
1a,XIN1G,generalization_5k,260.0,44.0
1a,XIN1G,generalization_5k,265.0,83.33
1a,XIN1G,generalization_5k,270.0,22.97
1a,XIN1G,generalization_5k,275.0,37.33
1a,XIN1G,generalization_5k,280.0,2.67
1a,XIN1G,generalization_5k,285.0,19.18
1a,XIN1G,generalization_5k,290.0,16.0
1a,XIN1G,generalization_5k,295.0,33.33
1a,XIN1G,generalization_5k,300.0,91.78
1a,XIN1G,generalization_5k,305.0,95.89
1a,XIN1G,generalization_5k,310.0,47.3
1a,XIN1G,generalization_5k,315.0,34.72
1a,XIN1G,generalization_5k,320.0,56.0
1a,XIN1G,generalization_5k,325.0,43.24
1a,XIN1G,generalization_5k,330.0,25.33
1a,XIN1G,generalization_5k,335.0,20.83
1a,XIN1G,generalization_5k,340.0,32.43
1a,XIN1G,generalization_5k,345.0,8.11
1a,XIN1G,generalization_5k,350.0,43.24
1a,XIN1G,generalization_5k,355.0,13.33
1a,XIN1G,generalization_5k,360.0,13.51
1a,XIN1G,generalization_5k,365.0,26.32
1a,XIN1G,generalization_5k,370.0,10.81
1a,XIN1G,generalization_5k,375.0,89.33
1a,XIN1G,generalization_5k,380.0,100.0
1a,XIN1G,generalization_5k,385.0,100.0
1a,XIN1G,generalization_5k,390.0,100.0
1a,XIN1G,generalization_5k,395.0,77.33
1a,XIN1G,generalization_5k,400.0,0.0
1a,XIN1G,generalization_5k,405.0,2.74
1a,XIN1G,generalization_5k,410.0,55.41
1a,XIN1G,generalization_5k,415.0,10.67
1a,XIN1G,generalization_5k,420.0,28.77
1a,XIN1G,generalization_5k,425.0,31.58
1a,XIN1G,generalization_5k,430.0,54.67
1a,XIN1G,generalization_5k,435.0,33.78
1a,XIN1G,generalization_5k,440.0,94.67
1a,XIN1G,generalization_5k,445.0,87.84
1a,XIN1G,generalization_5k,450.0,92.0
1a,XIN1G,generalization_5k,455.0,52.78
1a,XIN1G,generalization_5k,460.0,0.0
1a,XIN1G,generalization_5k,465.0,0.0
1a,XIN1G,generalization_5k,470.0,52.7
1a,XIN1G,generalization_5k,475.0,79.73
1a,XIN1G,generalization_5k,480.0,72.6
1a,XIN1G,generalization_5k,485.0,18.67
1a,XIN1G,generalization_5k,490.0,12.0
1a,XIN1G,generalization_5k,495.0,9.46
1a,XIN1G,generalization_5k,500.0,5.33
1a,XIN1G,generalization_5k,505.0,60.0
1a,XIN1G,generalization_5k,510.0,28.38
1a,XIN1G,generalization_5k,515.0,40.54
1a,XIN1G,generalization_5k,520.0,81.33
1a,XIN1G,generalization_5k,525.0,79.73
1a,XIN1G,generalization_5k,530.0,92.0
1a,XIN1G,generalization_5k,535.0,46.58
1a,XIN1G,generalization_7k,0.0,0.0
1a,XIN1G,generalization_7k,5.0,4.0
1a,XIN1G,generalization_7k,10.0,60.0
1a,XIN1G,generalization_7k,15.0,0.0
1a,XIN1G,generalization_7k,20.0,6.67
1a,XIN1G,generalization_7k,25.0,0.0
1a,XIN1G,generalization_7k,30.0,0.0
1a,XIN1G,generalization_7k,35.0,12.0
1a,XIN1G,generalization_7k,40.0,0.0
1a,XIN1G,generalization_7k,45.0,0.0
1a,XIN1G,generalization_7k,50.0,13.51
1a,XIN1G,generalization_7k,55.0,0.0
1a,XIN1G,generalization_7k,60.0,8.0
1a,XIN1G,generalization_7k,65.0,6.76
1a,XIN1G,generalization_7k,70.0,32.0
1a,XIN1G,generalization_7k,75.0,0.0
1a,XIN1G,generalization_7k,80.0,52.0
1a,XIN1G,generalization_7k,85.0,27.78
1a,XIN1G,generalization_7k,90.0,25.68
1a,XIN1G,generalization_7k,95.0,30.67
1a,XIN1G,generalization_7k,100.0,8.11
1a,XIN1G,generalization_7k,105.0,0.0
1a,XIN1G,generalization_7k,110.0,8.0
1a,XIN1G,generalization_7k,115.0,0.0
1a,XIN1G,generalization_7k,120.0,0.0
1a,XIN1G,generalization_7k,125.0,29.73
1a,XIN1G,generalization_7k,130.0,20.27
1a,XIN1G,generalization_7k,135.0,6.76
1a,XIN1G,generalization_7k,140.0,33.78
1a,XIN1G,generalization_7k,145.0,84.0
1a,XIN1G,generalization_7k,150.0,36.99
1a,XIN1G,generalization_7k,155.0,29.33
1a,XIN1G,generalization_7k,160.0,28.77
1a,XIN1G,generalization_7k,165.0,76.32
1a,XIN1G,generalization_7k,170.0,97.3
1a,XIN1G,generalization_7k,175.0,66.67
1a,XIN1G,generalization_7k,180.0,10.67
1a,XIN1G,generalization_7k,185.0,16.22
1a,XIN1G,generalization_7k,190.0,29.33
1a,XIN1G,generalization_7k,195.0,66.22
1a,XIN1G,generalization_7k,200.0,100.0
1a,XIN1G,generalization_7k,205.0,100.0
1a,XIN1G,generalization_7k,210.0,100.0
1a,XIN1G,generalization_7k,215.0,100.0
1a,XIN1G,generalization_7k,220.0,100.0
1a,XIN1G,generalization_7k,225.0,100.0
1a,XIN1G,generalization_7k,230.0,88.0
1a,XIN1G,generalization_7k,235.0,85.14
1a,XIN1G,generalization_7k,240.0,96.0
1a,XIN1G,generalization_7k,245.0,100.0
1a,XIN1G,generalization_7k,250.0,93.24
1a,XIN1G,generalization_7k,255.0,77.03
1a,XIN1G,generalization_7k,260.0,100.0
1a,XIN1G,generalization_7k,265.0,100.0
1a,XIN1G,generalization_7k,270.0,100.0
1a,XIN1G,generalization_7k,275.0,100.0
1a,XIN1G,generalization_7k,280.0,100.0
1a,XIN1G,generalization_7k,285.0,100.0
1a,XIN1G,generalization_7k,290.0,79.45
1a,XIN1G,generalization_7k,295.0,77.33
1a,XIN1G,generalization_7k,300.0,100.0
1a,XIN1G,generalization_7k,305.0,100.0
1a,XIN1G,generalization_7k,310.0,100.0
1a,XIN1G,generalization_7k,315.0,70.67
1a,XIN1G,generalization_7k,320.0,100.0
1a,XIN1G,generalization_7k,325.0,81.33
1a,XIN1G,generalization_7k,330.0,55.41
1a,XIN1G,generalization_7k,335.0,25.0
1a,XIN1G,generalization_7k,340.0,45.21
1a,XIN1G,generalization_7k,345.0,100.0
1a,XIN1G,generalization_7k,350.0,86.49
1a,XIN1G,generalization_7k,355.0,17.11
1a,XIN1G,generalization_7k,360.0,1.32
1a,XIN1G,generalization_7k,365.0,52.05
1a,XIN1G,generalization_7k,370.0,68.92
1a,XIN1G,generalization_7k,375.0,38.67
1a,XIN1G,generalization_7k,380.0,76.0
1a,XIN1G,generalization_7k,385.0,84.0
1a,XIN1G,generalization_7k,390.0,41.1
1a,XIN1G,generalization_7k,395.0,26.67
1a,XIN1G,generalization_7k,400.0,12.0
1a,XIN1G,generalization_7k,405.0,0.0
1a,XIN1G,generalization_7k,410.0,13.7
1a,XIN1G,generalization_7k,415.0,5.48
1a,XIN1G,generalization_7k,420.0,0.0
1a,XIN1G,generalization_7k,425.0,33.78
1a,XIN1G,generalization_7k,430.0,89.33
1a,XIN1G,generalization_7k,435.0,100.0
1a,XIN1G,generalization_7k,440.0,98.67
1a,XIN1G,generalization_7k,445.0,71.23
1a,XIN1G,generalization_7k,450.0,100.0
1a,XIN1G,generalization_7k,455.0,56.16
1a,XIN1G,generalization_7k,460.0,100.0
1a,XIN1G,generalization_7k,465.0,72.22
1a,XIN1G,generalization_7k,470.0,100.0
1a,XIN1G,generalization_7k,475.0,100.0
1a,XIN1G,generalization_7k,480.0,100.0
1a,XIN1G,generalization_7k,485.0,100.0
1a,XIN1G,generalization_7k,490.0,100.0
1a,XIN1G,generalization_7k,495.0,89.33
1a,XIN1G,generalization_7k,500.0,77.33
1a,XIN1G,generalization_7k,505.0,98.68
1a,XIN1G,generalization_7k,510.0,100.0
1a,XIN1G,generalization_7k,515.0,91.89
1a,XIN1G,generalization_7k,520.0,81.08
1a,XIN1G,generalization_7k,525.0,28.38
1a,XIN1G,generalization_7k,530.0,14.29
1a,XIN1G,generalization_7k,535.0,18.67
1a,XIN1G,learning,0.0,76.32
1a,XIN1G,learning,5.0,0.0
1a,XIN1G,learning,10.0,19.74
1a,XIN1G,learning,15.0,25.33
1a,XIN1G,learning,20.0,5.26
1a,XIN1G,learning,25.0,9.21
1a,XIN1G,learning,30.0,20.0
1a,XIN1G,learning,35.0,71.62
1a,XIN1G,learning,40.0,21.92
1a,XIN1G,learning,45.0,9.33
1a,XIN1G,learning,50.0,9.33
1a,XIN1G,learning,55.0,17.33
1a,XIN1G,learning,60.0,48.65
1a,XIN1G,learning,65.0,11.84
1a,XIN1G,learning,70.0,6.67
1a,XIN1G,learning,75.0,50.0
1a,XIN1G,learning,80.0,19.74
1a,XIN1G,learning,85.0,37.84
1a,XIN1G,learning,90.0,28.95
1a,XIN1G,learning,95.0,50.0
1a,XIN1G,learning,100.0,11.84
1a,XIN1G,learning,105.0,0.0
1a,XIN1G,learning,110.0,0.0
1a,XIN1G,learning,115.0,12.16
1a,XIN1G,learning,120.0,60.81
1a,XIN1G,learning,125.0,26.67
1a,XIN1G,learning,130.0,20.0
1a,XIN1G,learning,135.0,53.33
1a,XIN1G,learning,140.0,52.63
1a,XIN1G,learning,145.0,8.0
1a,XIN1G,learning,150.0,6.76
1a,XIN1G,learning,155.0,0.0
1a,XIN1G,learning,160.0,15.28
1a,XIN1G,learning,165.0,15.07
1a,XIN1G,learning,170.0,36.49
1a,XIN1G,learning,175.0,56.0
1a,XIN1G,learning,180.0,13.51
1a,XIN1G,learning,185.0,31.51
1a,XIN1G,learning,190.0,64.0
1a,XIN1G,learning,195.0,9.72
1a,XIN1G,learning,200.0,32.0
1a,XIN1G,learning,205.0,0.0
1a,XIN1G,learning,210.0,32.43
1a,XIN1G,learning,215.0,8.11
1a,XIN1G,learning,220.0,5.33
1a,XIN1G,learning,225.0,0.0
1a,XIN1G,learning,230.0,0.0
1a,XIN1G,learning,235.0,16.22
1a,XIN1G,learning,240.0,41.33
1a,XIN1G,learning,245.0,56.76
1a,XIN1G,learning,250.0,9.33
1a,XIN1G,learning,255.0,34.67
1a,XIN1G,learning,260.0,18.67
1a,XIN1G,learning,265.0,24.32
1a,XIN1G,learning,270.0,13.16
1a,XIN1G,learning,275.0,47.3
1a,XIN1G,learning,280.0,5.41
1a,XIN1G,learning,285.0,40.0
1a,XIN1G,learning,290.0,32.88
1a,XIN1G,learning,295.0,39.47
1a,XIN1G,learning,300.0,52.05
1a,XIN1G,learning,305.0,6.58
1a,XIN1G,learning,310.0,6.67
1a,XIN1G,learning,315.0,66.22
1a,XIN1G,learning,320.0,72.37
1a,XIN1G,learning,325.0,45.21
1a,XIN1G,learning,330.0,17.33
1a,XIN1G,learning,335.0,13.33
1a,XIN1G,learning,340.0,12.5
1a,XIN1G,learning,345.0,19.74
1a,XIN1G,learning,350.0,69.74
1a,XIN1G,learning,355.0,36.49
1a,XIN1G,learning,360.0,38.36
1a,XIN1G,learning,365.0,6.76
1a,XIN1G,learning,370.0,13.16
1a,XIN1G,learning,375.0,46.67
1a,XIN1G,learning,380.0,56.0
1a,XIN1G,learning,385.0,25.33
1a,XIN1G,learning,390.0,40.0
1a,XIN1G,learning,395.0,52.63
1a,XIN1G,learning,400.0,39.19
1a,XIN1G,learning,405.0,28.95
1a,XIN1G,learning,410.0,45.95
1a,XIN1G,learning,415.0,54.17
1a,XIN1G,learning,420.0,9.21
1a,XIN1G,learning,425.0,42.67
1a,XIN1G,learning,430.0,16.22
1a,XIN1G,learning,435.0,40.0
1a,XIN1G,learning,440.0,21.05
1a,XIN1G,learning,445.0,32.89
1a,XIN1G,learning,450.0,40.0
1a,XIN1G,learning,455.0,56.58
1a,XIN1G,learning,460.0,85.14
1a,XIN1G,learning,465.0,26.67
1a,XIN1G,learning,470.0,40.0
1a,XIN1G,learning,475.0,55.41
1a,XIN1G,learning,480.0,51.32
1a,XIN1G,learning,485.0,55.26
1a,XIN1G,learning,490.0,41.33
1a,XIN1G,learning,495.0,40.0
1a,XIN1G,learning,500.0,36.49
1a,XIN1G,learning,505.0,33.78
1a,XIN1G,learning,510.0,35.53
1a,XIN1G,learning,515.0,34.21
1a,XIN1G,learning,520.0,14.67
1a,XIN1G,learning,525.0,22.97
1a,XIN1G,learning,530.0,39.47
1a,XIN1G,learning,535.0,71.62
1a,XIN1G,learning,540.0,62.67
1a,XIN1G,learning,545.0,0.0
1a,XIN1G,learning,550.0,27.63
1a,XIN1G,learning,555.0,98.67
1a,XIN1G,learning,560.0,100.0
1a,XIN1G,learning,565.0,98.68
1a,XIN1G,learning,570.0,100.0
1a,XIN1G,learning,575.0,64.47
1a,XIN1G,learning,580.0,82.89
1a,XIN1G,learning,585.0,93.42
1a,XIN1G,learning,590.0,84.0
1a,XIN1G,learning,595.0,61.33
1a,XIN1G,learning,600.0,0.0
1a,XIN1G,learning,605.0,16.0
1a,XIN1G,learning,610.0,12.0
1a,XIN1G,learning,615.0,6.67
1a,XIN1G,learning,620.0,28.95
1a,XIN1G,learning,625.0,21.05
1a,XIN1G,learning,630.0,5.26
1a,XIN1G,learning,635.0,6.58
1a,XIN1G,learning,640.0,21.62
1a,XIN1G,learning,645.0,16.0
1a,XIN1G,learning,650.0,44.74
1a,XIN1G,learning,655.0,19.74
1a,XIN1G,learning,660.0,21.05
1a,XIN1G,learning,665.0,29.33
1a,XIN1G,learning,670.0,26.32
1a,XIN1G,learning,675.0,16.0
1a,XIN1G,learning,680.0,41.33
1a,XIN1G,learning,685.0,3.95
1a,XIN1G,learning,690.0,6.58
1a,XIN1G,learning,695.0,25.0
1a,XIN1G,learning,700.0,35.53
1a,XIN1G,learning,705.0,32.89
1a,XIN1G,learning,710.0,10.53
1a,XIN1G,learning,715.0,55.26
1a,XIN1G,learning,720.0,31.58
1a,XIN1G,learning,725.0,5.26
1a,XIN1G,learning,730.0,32.89
1a,XIN1G,learning,735.0,18.42
1a,XIN1G,learning,740.0,22.37
1a,XIN1G,learning,745.0,29.33
1a,XIN1G,learning,750.0,21.05
1a,XIN1G,learning,755.0,39.47
1a,XIN1G,learning,760.0,37.33
1a,XIN1G,learning,765.0,56.58
1a,XIN1G,learning,770.0,77.63
1a,XIN1G,learning,775.0,21.05
1a,XIN1G,learning,780.0,14.47
1a,XIN1G,learning,785.0,31.58
1a,XIN1G,learning,790.0,9.21
1a,XIN1G,learning,795.0,0.0
1a,XIN1G,learning,800.0,0.0
1a,XIN1G,learning,805.0,6.67
1a,XIN1G,learning,810.0,48.68
1a,XIN1G,learning,815.0,9.33
1a,XIN1G,learning,820.0,52.63
1a,XIN1G,learning,825.0,34.21
1a,XIN1G,learning,830.0,27.63
1a,XIN1G,learning,835.0,76.32
1a,XIN1G,learning,840.0,48.68
1a,XIN1G,learning,845.0,64.0
1a,XIN1G,learning,850.0,39.47
1a,XIN1G,learning,855.0,42.11
1a,XIN1G,learning,860.0,59.21
1a,XIN1G,learning,865.0,76.32
1a,XIN1G,learning,870.0,51.32
1a,XIN1G,learning,875.0,60.53
1a,XIN1G,learning,880.0,39.47
1a,XIN1G,learning,885.0,30.26
1a,XIN1G,learning,890.0,64.0
1a,XIN1G,learning,895.0,59.21
1a,XIN1G,learning,900.0,41.33
1a,XIN1G,learning,905.0,52.63
1a,XIN1G,learning,910.0,97.33
1a,XIN1G,learning,915.0,86.67
1a,XIN1G,learning,920.0,69.74
1a,XIN1G,learning,925.0,94.74
1a,XIN1G,learning,930.0,92.0
1a,XIN1G,learning,935.0,90.67
1a,XIN1G,learning,940.0,93.42
1a,XIN1G,learning,945.0,92.11
1a,XIN1G,learning,950.0,86.84
1a,XIN1G,learning,955.0,68.42
1a,XIN1G,learning,960.0,34.21
1a,XIN1G,learning,965.0,81.58
1a,XIN1G,learning,970.0,97.37
1a,XIN1G,learning,975.0,82.89
1a,XIN1G,learning,980.0,14.47
1a,XIN1G,learning,985.0,19.74
1a,XIN1G,learning,990.0,10.67
1a,XIN1G,learning,995.0,34.67
1a,XIN1G,learning,1000.0,78.67
1a,XIN1G,learning,1005.0,93.42
1a,XIN1G,learning,1010.0,48.68
1a,XIN1G,learning,1015.0,16.0
1a,XIN1G,learning,1020.0,77.03
1a,XIN1G,learning,1025.0,39.19
1a,XIN1G,learning,1030.0,82.43
1a,XIN1G,learning,1035.0,57.89
1a,XIN1G,learning,1040.0,25.33
1a,XIN1G,learning,1045.0,69.74
1a,XIN1G,learning,1050.0,80.0
1a,XIN1G,learning,1055.0,54.67
1a,XIN1G,learning,1060.0,68.92
1a,XIN1G,learning,1065.0,75.68
1a,XIN1G,learning,1070.0,67.57
1a,XIN1G,learning,1075.0,61.33
1a,XIN1G,learning,1080.0,39.47
1a,XIN1G,learning,1085.0,34.67
1a,XIN1G,learning,1090.0,61.84
1a,XIN1G,learning,1095.0,82.43
1a,XIN1G,learning,1100.0,60.0
1a,XIN1G,learning,1105.0,58.11
1a,XIN1G,learning,1110.0,73.68
1a,XIN1G,learning,1115.0,84.21
1a,XIN1G,learning,1120.0,93.33
1a,XIN1G,learning,1125.0,82.43
1a,XIN1G,learning,1130.0,89.47
1a,XIN1G,learning,1135.0,60.81
1a,XIN1R,contextual_test,0.0,11.84
1a,XIN1R,contextual_test,5.0,47.37
1a,XIN1R,contextual_test,10.0,16.0
1a,XIN1R,contextual_test,15.0,46.67
1a,XIN1R,contextual_test,20.0,28.38
1a,XIN1R,contextual_test,25.0,0.0
1a,XIN1R,contextual_test,30.0,31.58
1a,XIN1R,contextual_test,35.0,22.67
1a,XIN1R,contextual_test,40.0,24.0
1a,XIN1R,contextual_test,45.0,75.0
1a,XIN1R,contextual_test,50.0,25.33
1a,XIN1R,contextual_test,55.0,0.0
1a,XIN1R,contextual_test,60.0,23.68
1a,XIN1R,contextual_test,65.0,0.0
1a,XIN1R,contextual_test,70.0,29.33
1a,XIN1R,contextual_test,75.0,9.21
1a,XIN1R,contextual_test,80.0,67.11
1a,XIN1R,contextual_test,85.0,17.33
1a,XIN1R,contextual_test,90.0,17.33
1a,XIN1R,contextual_test,95.0,64.86
1a,XIN1R,contextual_test,100.0,64.47
1a,XIN1R,contextual_test,105.0,57.33
1a,XIN1R,contextual_test,110.0,51.32
1a,XIN1R,contextual_test,115.0,18.42
1a,XIN1R,contextual_test,120.0,14.47
1a,XIN1R,contextual_test,125.0,93.33
1a,XIN1R,contextual_test,130.0,16.44
1a,XIN1R,contextual_test,135.0,5.33
1a,XIN1R,contextual_test,140.0,58.11
1a,XIN1R,contextual_test,145.0,80.0
1a,XIN1R,contextual_test,150.0,41.33
1a,XIN1R,contextual_test,155.0,63.16
1a,XIN1R,contextual_test,160.0,45.95
1a,XIN1R,contextual_test,165.0,23.29
1a,XIN1R,contextual_test,170.0,0.0
1a,XIN1R,contextual_test,175.0,0.0
1a,XIN1R,cue_test,0.0,47.95
1a,XIN1R,cue_test,5.0,10.53
1a,XIN1R,cue_test,10.0,13.51
1a,XIN1R,cue_test,15.0,25.0
1a,XIN1R,cue_test,20.0,0.0
1a,XIN1R,cue_test,25.0,23.68
1a,XIN1R,cue_test,30.0,17.57
1a,XIN1R,cue_test,35.0,1.35
1a,XIN1R,cue_test,40.0,60.53
1a,XIN1R,cue_test,45.0,47.95
1a,XIN1R,cue_test,50.0,72.6
1a,XIN1R,cue_test,55.0,24.0
1a,XIN1R,cue_test,60.0,13.33
1a,XIN1R,cue_test,65.0,9.46
1a,XIN1R,cue_test,70.0,2.67
1a,XIN1R,cue_test,75.0,9.33
1a,XIN1R,cue_test,80.0,20.0
1a,XIN1R,cue_test,85.0,5.41
1a,XIN1R,cue_test,90.0,35.53
1a,XIN1R,cue_test,95.0,33.78
1a,XIN1R,cue_test,100.0,52.0
1a,XIN1R,cue_test,105.0,67.12
1a,XIN1R,cue_test,110.0,7.89
1a,XIN1R,cue_test,115.0,46.05
1a,XIN1R,cue_test,120.0,31.51
1a,XIN1R,cue_test,125.0,31.51
1a,XIN1R,cue_test,130.0,58.67
1a,XIN1R,cue_test,135.0,40.54
1a,XIN1R,cue_test,140.0,9.33
1a,XIN1R,cue_test,145.0,35.14
1a,XIN1R,cue_test,150.0,59.46
1a,XIN1R,cue_test,155.0,48.65
1a,XIN1R,cue_test,160.0,6.76
1a,XIN1R,cue_test,165.0,0.0
1a,XIN1R,cue_test,170.0,44.0
1a,XIN1R,cue_test,175.0,21.33
1a,XIN1R,cue_test,180.0,10.81
1a,XIN1R,cue_test,185.0,6.67
1a,XIN1R,cue_test,190.0,0.0
1a,XIN1R,cue_test,195.0,0.0
1a,XIN1R,cue_test,200.0,16.44
1a,XIN1R,cue_test,205.0,26.67
1a,XIN1R,cue_test,210.0,0.0
1a,XIN1R,cue_test,215.0,17.57
1a,XIN1R,cue_test,220.0,30.67
1a,XIN1R,cue_test,225.0,22.97
1a,XIN1R,cue_test,230.0,16.22
1a,XIN1R,cue_test,235.0,31.08
1a,XIN1R,cue_test,240.0,26.76
1a,XIN1R,cue_test,245.0,18.42
1a,XIN1R,cue_test,250.0,65.33
1a,XIN1R,cue_test,255.0,44.59
