session_name,decile,state_label,mean_occupancy,sem_occupancy,n_subjects,spearman_rho,spearman_pval
extinction4,6,Quiescent,0.9382352941176471,0.020350518386908892,17,0.7696969696969697,0.009221952722215994
extinction4,6,Social/Appetitive,0.024999999999999998,0.01868862503991005,17,-0.6848484848484848,0.028882797506732765
extinction4,7,Fear/Distress,0.007541478129713423,0.003655867162455753,17,0.8814630383360936,0.0007468608372274938
extinction4,7,Goal-Directed,0.027149321266968323,0.006766349338207527,17,-0.8206724839680872,0.003621705638366573
extinction4,7,Quiescent,0.9291101055806938,0.022905494039950885,17,0.7696969696969697,0.009221952722215994
extinction4,7,Social/Appetitive,0.03619909502262444,0.02221218171195044,17,-0.6848484848484848,0.028882797506732765
extinction4,8,Fear/Distress,0.011764705882352941,0.006107811663910349,17,0.8814630383360936,0.0007468608372274938
extinction4,8,Goal-Directed,0.027941176470588237,0.006739081904346823,17,-0.8206724839680872,0.003621705638366573
extinction4,8,Quiescent,0.9323529411764706,0.02276444938295988,17,0.7696969696969697,0.009221952722215994
extinction4,8,Social/Appetitive,0.027941176470588237,0.02195440974534355,17,-0.6848484848484848,0.028882797506732765
extinction4,9,Fear/Distress,0.010558069381598794,0.00494527792179638,17,0.8814630383360936,0.0007468608372274938
extinction4,9,Goal-Directed,0.02865761689291101,0.007253161410886631,17,-0.8206724839680872,0.003621705638366573
extinction4,9,Quiescent,0.9260935143288085,0.017846394519154193,17,0.7696969696969697,0.009221952722215994
extinction4,9,Social/Appetitive,0.034690799396681744,0.017443489451312785,17,-0.6848484848484848,0.028882797506732765
generalization_5k,0,Fear/Distress,0.0,0.0,12,0.7531234192521683,0.011914859098813416
generalization_5k,0,Goal-Directed,0.0909090909090909,4.1843104616990316e-18,12,-0.28135740664340325,0.43098191942183434
generalization_5k,0,Quiescent,0.5151515151515151,0.09776703869870725,12,0.5757575757575757,0.08155281477260244
generalization_5k,0,Social/Appetitive,0.393939393939394,0.09776703869870725,12,-0.6930123197952736,0.026292878178805112
generalization_5k,1,Fear/Distress,0.0,0.0,12,0.7531234192521683,0.011914859098813416
generalization_5k,1,Goal-Directed,0.007575757575757576,0.007575757575757578,12,-0.28135740664340325,0.43098191942183434
generalization_5k,1,Quiescent,0.6136363636363636,0.11581925433376894,12,0.5757575757575757,0.08155281477260244
generalization_5k,1,Social/Appetitive,0.37878787878787884,0.11292245905817949,12,-0.6930123197952736,0.026292878178805112
generalization_5k,2,Fear/Distress,0.0,0.0,12,0.7531234192521683,0.011914859098813416
generalization_5k,2,Goal-Directed,0.05303030303030303,0.020809841501016706,12,-0.28135740664340325,0.43098191942183434
generalization_5k,2,Quiescent,0.6893939393939394,0.07627235569386905,12,0.5757575757575757,0.08155281477260244
generalization_5k,2,Social/Appetitive,0.25757575757575757,0.07899422015944721,12,-0.6930123197952736,0.026292878178805112
generalization_5k,3,Fear/Distress,0.0,0.0,12,0.7531234192521683,0.011914859098813416
generalization_5k,3,Goal-Directed,0.04545454545454545,0.017693157821852795,12,-0.28135740664340325,0.43098191942183434
generalization_5k,3,Quiescent,0.8712121212121212,0.0410516849609538,12,0.5757575757575757,0.08155281477260244
generalization_5k,3,Social/Appetitive,0.08333333333333333,0.039497110079723605,12,-0.6930123197952736,0.026292878178805112
generalization_5k,4,Fear/Distress,0.0,0.0,12,0.7531234192521683,0.011914859098813416
generalization_5k,4,Goal-Directed,0.041666666666666664,0.01486470975026408,12,-0.28135740664340325,0.43098191942183434
generalization_5k,4,Quiescent,0.8166666666666668,0.06493975452041467,12,0.5757575757575757,0.08155281477260244
generalization_5k,4,Social/Appetitive,0.14166666666666666,0.06450080259464634,12,-0.6930123197952736,0.026292878178805112
generalization_5k,5,Fear/Distress,0.0,0.0,12,0.7531234192521683,0.011914859098813416
generalization_5k,5,Goal-Directed,0.022727272727272724,0.011868931087888489,12,-0.28135740664340325,0.43098191942183434
generalization_5k,5,Quiescent,0.8863636363636364,0.06039045671883715,12,0.5757575757575757,0.08155281477260244
generalization_5k,5,Social/Appetitive,0.0909090909090909,0.06026072411632881,12,-0.6930123197952736,0.026292878178805112
generalization_5k,6,Fear/Distress,0.0,0.0,12,0.7531234192521683,0.011914859098813416
generalization_5k,6,Goal-Directed,0.030303030303030304,0.012921255536703667,12,-0.28135740664340325,0.43098191942183434
generalization_5k,6,Quiescent,0.9166666666666666,0.039497110079723605,12,0.5757575757575757,0.08155281477260244
generalization_5k,6,Social/Appetitive,0.05303030303030303,0.03787878787878787,12,-0.6930123197952736,0.026292878178805112
generalization_5k,7,Fear/Distress,0.08333333333333333,0.06276292887396295,12,0.7531234192521683,0.011914859098813416
generalization_5k,7,Goal-Directed,0.04545454545454545,0.013705061117171074,12,-0.28135740664340325,0.43098191942183434
generalization_5k,7,Quiescent,0.8106060606060606,0.06276292887396297,12,0.5757575757575757,0.08155281477260244
generalization_5k,7,Social/Appetitive,0.06060606060606061,0.03929846451153472,12,-0.6930123197952736,0.026292878178805112
generalization_5k,8,Fear/Distress,0.022727272727272724,0.02272727272727272,12,0.7531234192521683,0.011914859098813416
generalization_5k,8,Goal-Directed,0.030303030303030304,0.017093214388417155,12,-0.28135740664340325,0.43098191942183434
generalization_5k,8,Quiescent,0.8636363636363636,0.06179954345502633,12,0.5757575757575757,0.08155281477260244
generalization_5k,8,Social/Appetitive,0.08333333333333333,0.06073505555995598,12,-0.6930123197952736,0.026292878178805112
generalization_5k,9,Fear/Distress,0.016666666666666666,0.01666666666666667,12,0.7531234192521683,0.011914859098813416
generalization_5k,9,Goal-Directed,0.041666666666666664,0.019299604852813637,12,-0.28135740664340325,0.43098191942183434
generalization_5k,9,Quiescent,0.8333333333333334,0.07106690545187015,12,0.5757575757575757,0.08155281477260244
generalization_5k,9,Social/Appetitive,0.10833333333333334,0.0743235487513204,12,-0.6930123197952736,0.026292878178805112
generalization_7k,0,Fear/Distress,0.0,0.0,12,0.9141792475183746,0.0002137492562433647
generalization_7k,0,Goal-Directed,0.10606060606060606,0.01515151515151515,12,-0.14770978917519928,0.683842812890721
generalization_7k,0,Quiescent,0.6818181818181818,0.07121358652733094,12,-0.2606060606060606,0.46708905438634024
generalization_7k,0,Social/Appetitive,0.21212121212121213,0.06837285755366862,12,-0.7012325483169698,0.02385050232964144
generalization_7k,1,Fear/Distress,0.0,0.0,12,0.9141792475183746,0.0002137492562433647
generalization_7k,1,Goal-Directed,0.007575757575757576,0.007575757575757578,12,-0.14770978917519928,0.683842812890721
generalization_7k,1,Quiescent,0.7803030303030303,0.06663378853684158,12,-0.2606060606060606,0.46708905438634024
generalization_7k,1,Social/Appetitive,0.21212121212121213,0.06745093414157187,12,-0.7012325483169698,0.02385050232964144
generalization_7k,2,Fear/Distress,0.0,0.0,12,0.9141792475183746,0.0002137492562433647
generalization_7k,2,Goal-Directed,0.030303030303030304,0.012921255536703664,12,-0.14770978917519928,0.683842812890721
generalization_7k,2,Quiescent,0.8863636363636364,0.0318967938757835,12,-0.2606060606060606,0.46708905438634024
generalization_7k,2,Social/Appetitive,0.08333333333333333,0.023627709088716867,12,-0.7012325483169698,0.02385050232964144
generalization_7k,3,Fear/Distress,0.030303030303030304,0.023294124690479017,12,0.9141792475183746,0.0002137492562433647
generalization_7k,3,Goal-Directed,0.022727272727272724,0.011868931087888489,12,-0.14770978917519928,0.683842812890721
generalization_7k,3,Quiescent,0.9015151515151515,0.03056020348806307,12,-0.2606060606060606,0.46708905438634024
generalization_7k,3,Social/Appetitive,0.04545454545454545,0.026243194054073896,12,-0.7012325483169698,0.02385050232964144
generalization_7k,4,Fear/Distress,0.14166666666666666,0.09727992515613815,12,0.9141792475183746,0.0002137492562433647
generalization_7k,4,Goal-Directed,0.041666666666666664,0.01486470975026408,12,-0.14770978917519928,0.683842812890721
generalization_7k,4,Quiescent,0.7416666666666667,0.08999859707099592,12,-0.2606060606060606,0.46708905438634024
generalization_7k,4,Social/Appetitive,0.075,0.042861651999441315,12,-0.7012325483169698,0.02385050232964144
generalization_7k,5,Fear/Distress,0.1818181818181818,0.10071121989218133,12,0.9141792475183746,0.0002137492562433647
generalization_7k,5,Goal-Directed,0.007575757575757576,0.007575757575757578,12,-0.14770978917519928,0.683842812890721
generalization_7k,5,Quiescent,0.7272727272727272,0.0994601002674143,12,-0.2606060606060606,0.46708905438634024
generalization_7k,5,Social/Appetitive,0.08333333333333333,0.05183622194954191,12,-0.7012325483169698,0.02385050232964144
generalization_7k,6,Fear/Distress,0.12878787878787878,0.07627235569386906,12,0.9141792475183746,0.0002137492562433647
generalization_7k,6,Goal-Directed,0.007575757575757576,0.007575757575757578,12,-0.14770978917519928,0.683842812890721
generalization_7k,6,Quiescent,0.8030303030303031,0.07323628120142395,12,-0.2606060606060606,0.46708905438634024
generalization_7k,6,Social/Appetitive,0.06060606060606061,0.02816122355407834,12,-0.7012325483169698,0.02385050232964144
generalization_7k,7,Fear/Distress,0.20454545454545456,0.11084731603912602,12,0.9141792475183746,0.0002137492562433647
generalization_7k,7,Goal-Directed,0.03787878787878788,0.013513372500240073,12,-0.14770978917519928,0.683842812890721
generalization_7k,7,Quiescent,0.7196969696969697,0.10222807922476654,12,-0.2606060606060606,0.46708905438634024
generalization_7k,7,Social/Appetitive,0.03787878787878788,0.030560203488063074,12,-0.7012325483169698,0.02385050232964144
generalization_7k,8,Fear/Distress,0.23484848484848486,0.12332439845530081,12,0.9141792475183746,0.0002137492562433647
generalization_7k,8,Goal-Directed,0.03787878787878788,0.013513372500240073,12,-0.14770978917519928,0.683842812890721
generalization_7k,8,Quiescent,0.6590909090909091,0.1091396814757451,12,-0.2606060606060606,0.46708905438634024
generalization_7k,8,Social/Appetitive,0.06818181818181819,0.03189679387578351,12,-0.7012325483169698,0.02385050232964144
generalization_7k,9,Fear/Distress,0.18333333333333335,0.09911222085712904,12,0.9141792475183746,0.0002137492562433647
generalization_7k,9,Goal-Directed,0.008333333333333333,0.008333333333333335,12,-0.14770978917519928,0.683842812890721
generalization_7k,9,Quiescent,0.75,0.09170109546287279,12,-0.2606060606060606,0.46708905438634024
generalization_7k,9,Social/Appetitive,0.05833333333333333,0.02875795893348835,12,-0.7012325483169698,0.02385050232964144
learning,0,Fear/Distress,0.0,0.0,29,0.937436866561092,6.212522229614878e-05
learning,0,Goal-Directed,0.02548725637181409,0.006297361502672588,29,-0.9146511499786562,0.0002092087789509158
learning,0,Quiescent,0.41679160419790107,0.055203891399518215,29,-0.3939393939393939,0.25999776683488757
learning,0,Social/Appetitive,0.5577211394302849,0.05399085876188227,29,-0.9636363636363635,7.3209748095299185e-06
learning,1,Fear/Distress,0.0,0.0,29,0.937436866561092,6.212522229614878e-05
learning,1,Goal-Directed,0.02548725637181409,0.007634198723761669,29,-0.9146511499786562,0.0002092087789509158
learning,1,Quiescent,0.7016491754122939,0.04540207979926034,29,-0.3939393939393939,0.25999776683488757
learning,1,Social/Appetitive,0.272863568215892,0.04627423244805499,29,-0.9636363636363635,7.3209748095299185e-06
learning,2,Fear/Distress,0.0,0.0,29,0.937436866561092,6.212522229614878e-05
learning,2,Goal-Directed,0.022488755622188907,0.005956707639825822,29,-0.9146511499786562,0.0002092087789509158
learning,2,Quiescent,0.7961019490254873,0.03637034324050436,29,-0.3939393939393939,0.25999776683488757
learning,2,Social/Appetitive,0.18140929535232383,0.03598200899550225,29,-0.9636363636363635,7.3209748095299185e-06
learning,3,Fear/Distress,0.0,0.0,29,0.937436866561092,6.212522229614878e-05
learning,3,Goal-Directed,0.020989505247376312,0.005552144526372123,29,-0.9146511499786562,0.0002092087789509158
learning,3,Quiescent,0.8590704647676163,0.03190722426404888,29,-0.3939393939393939,0.25999776683488757
learning,3,Social/Appetitive,0.1199400299850075,0.03234203615457941,29,-0.9636363636363635,7.3209748095299185e-06
learning,4,Fear/Distress,0.0,0.0,29,0.937436866561092,6.212522229614878e-05
learning,4,Goal-Directed,0.018808777429467082,0.005298772756918598,29,-0.9146511499786562,0.0002092087789509158
learning,4,Quiescent,0.9294670846394983,0.014893228077309355,29,-0.3939393939393939,0.25999776683488757
learning,4,Social/Appetitive,0.05172413793103448,0.014218099298152752,29,-0.9636363636363635,7.3209748095299185e-06
learning,5,Fear/Distress,0.11694152923538231,0.03744268737057881,29,0.937436866561092,6.212522229614878e-05
learning,5,Goal-Directed,0.017991004497751123,0.005068391332704747,29,-0.9146511499786562,0.0002092087789509158
learning,5,Quiescent,0.7871064467766117,0.03567504892168054,29,-0.3939393939393939,0.25999776683488757
learning,5,Social/Appetitive,0.07796101949025487,0.019465526266869596,29,-0.9636363636363635,7.3209748095299185e-06
learning,6,Fear/Distress,0.27136431784107945,0.0682917538348944,29,0.937436866561092,6.212522229614878e-05
learning,6,Goal-Directed,0.013493253373313342,0.004371028406930511,29,-0.9146511499786562,0.0002092087789509158
learning,6,Quiescent,0.6536731634182908,0.06184553825258558,29,-0.3939393939393939,0.25999776683488757
learning,6,Social/Appetitive,0.06146926536731634,0.021525750968947936,29,-0.9636363636363635,7.3209748095299185e-06
learning,7,Fear/Distress,0.44677661169415295,0.07986436325091953,29,0.937436866561092,6.212522229614878e-05
learning,7,Goal-Directed,0.019490254872563718,0.005943215645967706,29,-0.9146511499786562,0.0002092087789509158
learning,7,Quiescent,0.4872563718140929,0.0766662253288929,29,-0.3939393939393939,0.25999776683488757
learning,7,Social/Appetitive,0.046476761619190406,0.02524992495971582,29,-0.9636363636363635,7.3209748095299185e-06
learning,8,Fear/Distress,0.5322338830584707,0.07093371659480427,29,0.937436866561092,6.212522229614878e-05
learning,8,Goal-Directed,0.013493253373313342,0.005751005175454082,29,-0.9146511499786562,0.0002092087789509158
learning,8,Quiescent,0.4302848575712144,0.06845143492975174,29,-0.3939393939393939,0.25999776683488757
learning,8,Social/Appetitive,0.0239880059970015,0.00979032961930983,29,-0.9636363636363635,7.3209748095299185e-06
learning,9,Fear/Distress,0.6379310344827587,0.08047115887472642,29,0.937436866561092,6.212522229614878e-05
learning,9,Goal-Directed,0.007836990595611286,0.003951939676382175,29,-0.9146511499786562,0.0002092087789509158
learning,9,Quiescent,0.3401253918495298,0.07632118384915268,29,-0.3939393939393939,0.25999776683488757
learning,9,Social/Appetitive,0.014106583072100312,0.008767027295321046,29,-0.9636363636363635,7.3209748095299185e-06
renewal,0,Fear/Distress,0.0,0.0,16,0.8181818181818182,0.003814920082550713
renewal,0,Goal-Directed,0.07840909090909091,0.004644336908522607,16,-0.8379092353041679,0.0024713611632489066
renewal,0,Quiescent,0.5700757575757576,0.08811266119086698,16,-0.4545454545454545,0.18690481034933196
renewal,0,Social/Appetitive,0.3515151515151515,0.08787530470282667,16,-0.8303030303030302,0.002940227023279509
renewal,1,Fear/Distress,0.03409090909090909,0.03409090909090909,16,0.8181818181818182,0.003814920082550713
renewal,1,Goal-Directed,0.02922077922077922,0.009847890187079936,16,-0.8379092353041679,0.0024713611632489066
renewal,1,Quiescent,0.825487012987013,0.054939167997376866,16,-0.4545454545454545,0.18690481034933196
renewal,1,Social/Appetitive,0.1112012987012987,0.05116727575261364,16,-0.8303030303030302,0.002940227023279509
renewal,2,Fear/Distress,0.0625,0.0625,16,0.8181818181818182,0.003814920082550713
renewal,2,Goal-Directed,0.02803030303030303,0.00951655075602558,16,-0.8379092353041679,0.0024713611632489066
renewal,2,Quiescent,0.8083333333333333,0.07147463969820175,16,-0.4545454545454545,0.18690481034933196
renewal,2,Social/Appetitive,0.10113636363636364,0.043999327811600326,16,-0.8303030303030302,0.002940227023279509
renewal,3,Fear/Distress,0.1461038961038961,0.0679262371153372,16,0.8181818181818182,0.003814920082550713
renewal,3,Goal-Directed,0.03936688311688312,0.01219830083157493,16,-0.8379092353041679,0.0024713611632489066
renewal,3,Quiescent,0.7832792207792207,0.0728360807692978,16,-0.4545454545454545,0.18690481034933196
renewal,3,Social/Appetitive,0.03125,0.023481746782826635,16,-0.8303030303030302,0.002940227023279509
renewal,4,Fear/Distress,0.38660714285714287,0.10455988706474964,16,0.8181818181818182,0.003814920082550713
renewal,4,Goal-Directed,0.00625,0.00625,16,-0.8379092353041679,0.0024713611632489066
renewal,4,Quiescent,0.5678571428571428,0.10019114385075384,16,-0.4545454545454545,0.18690481034933196
renewal,4,Social/Appetitive,0.039285714285714285,0.0190550580711589,16,-0.8303030303030302,0.002940227023279509
renewal,5,Fear/Distress,0.38901515151515154,0.10426652697331407,16,0.8181818181818182,0.003814920082550713
renewal,5,Goal-Directed,0.0,0.0,16,-0.8379092353041679,0.0024713611632489066
renewal,5,Quiescent,0.6011363636363636,0.10289387692264605,16,-0.4545454545454545,0.18690481034933196
renewal,5,Social/Appetitive,0.00984848484848485,0.006818181818181818,16,-0.8303030303030302,0.002940227023279509
renewal,6,Fear/Distress,0.28084415584415584,0.0919859305767668,16,0.8181818181818182,0.003814920082550713
renewal,6,Goal-Directed,0.0,0.0,16,-0.8379092353041679,0.0024713611632489066
renewal,6,Quiescent,0.6777597402597403,0.08715960340960996,16,-0.4545454545454545,0.18690481034933196
renewal,6,Social/Appetitive,0.041396103896103896,0.019694665318797686,16,-0.8303030303030302,0.002940227023279509
renewal,7,Fear/Distress,0.4276515151515151,0.1135750255331453,16,0.8181818181818182,0.003814920082550713
renewal,7,Goal-Directed,0.0,0.0,16,-0.8379092353041679,0.0024713611632489066
renewal,7,Quiescent,0.5640151515151515,0.11309225798182207,16,-0.4545454545454545,0.18690481034933196
renewal,7,Social/Appetitive,0.008333333333333333,0.00569275042553311,16,-0.8303030303030302,0.002940227023279509
renewal,8,Fear/Distress,0.4460227272727273,0.11777664530316097,16,0.8181818181818182,0.003814920082550713
renewal,8,Goal-Directed,0.004464285714285714,0.004464285714285714,16,-0.8379092353041679,0.0024713611632489066
renewal,8,Quiescent,0.5438311688311688,0.11746862129442082,16,-0.4545454545454545,0.18690481034933196
renewal,8,Social/Appetitive,0.005681818181818182,0.005681818181818183,16,-0.8303030303030302,0.002940227023279509
renewal,9,Fear/Distress,0.29017857142857145,0.08997088295060554,16,0.8181818181818182,0.003814920082550713
renewal,9,Goal-Directed,0.0,0.0,16,-0.8379092353041679,0.0024713611632489066
renewal,9,Quiescent,0.6857142857142857,0.08878430639040039,16,-0.4545454545454545,0.18690481034933196
renewal,9,Social/Appetitive,0.024107142857142855,0.00937854241463615,16,-0.8303030303030302,0.002940227023279509
retest_contextual,0,Fear/Distress,0.0,0.0,12,,
retest_contextual,0,Goal-Directed,0.20833333333333334,0.02809166093596842,12,-0.2140872096444188,0.5525648702128984
retest_contextual,0,Quiescent,0.22916666666666666,0.07189489733372087,12,0.8814630383360936,0.0007468608372274938
retest_contextual,0,Social/Appetitive,0.5625,0.0761589744806178,12,-0.6443798763008685,0.04431151432143619
retest_contextual,1,Fear/Distress,0.0,0.0,12,,
retest_contextual,1,Goal-Directed,0.041666666666666664,0.02809166093596842,12,-0.2140872096444188,0.5525648702128984
retest_contextual,1,Quiescent,0.25,0.11095317057482433,12,0.8814630383360936,0.0007468608372274938
retest_contextual,1,Social/Appetitive,0.7083333333333334,0.10585748948850092,12,-0.6443798763008685,0.04431151432143619
retest_contextual,2,Fear/Distress,0.0,0.0,12,,
retest_contextual,2,Goal-Directed,0.0,0.0,12,-0.2140872096444188,0.5525648702128984
retest_contextual,2,Quiescent,0.19444444444444445,0.09585986311162781,12,0.8814630383360936,0.0007468608372274938
retest_contextual,2,Social/Appetitive,0.8055555555555555,0.09585986311162782,12,-0.6443798763008685,0.04431151432143619
retest_contextual,3,Fear/Distress,0.0,0.0,12,,
retest_contextual,3,Goal-Directed,0.0,0.0,12,-0.2140872096444188,0.5525648702128984
retest_contextual,3,Quiescent,0.25,0.09231861823449956,12,0.8814630383360936,0.0007468608372274938
retest_contextual,3,Social/Appetitive,0.75,0.09231861823449956,12,-0.6443798763008685,0.04431151432143619
retest_contextual,4,Fear/Distress,0.0,0.0,12,,
retest_contextual,4,Goal-Directed,0.0,0.0,12,-0.2140872096444188,0.5525648702128984
retest_contextual,4,Quiescent,0.3888888888888889,0.12866403235209087,12,0.8814630383360936,0.0007468608372274938
retest_contextual,4,Social/Appetitive,0.611111111111111,0.12866403235209087,12,-0.6443798763008685,0.04431151432143619
retest_contextual,5,Fear/Distress,0.0,0.0,12,,
retest_contextual,5,Goal-Directed,0.0,0.0,12,-0.2140872096444188,0.5525648702128984
retest_contextual,5,Quiescent,0.3333333333333333,0.1123666437438737,12,0.8814630383360936,0.0007468608372274938
retest_contextual,5,Social/Appetitive,0.6666666666666666,0.11236664374387369,12,-0.6443798763008685,0.04431151432143619
retest_contextual,6,Fear/Distress,0.0,0.0,12,,
retest_contextual,6,Goal-Directed,0.020833333333333332,0.020833333333333332,12,-0.2140872096444188,0.5525648702128984
retest_contextual,6,Quiescent,0.4791666666666667,0.13574406808476763,12,0.8814630383360936,0.0007468608372274938
retest_contextual,6,Social/Appetitive,0.5,0.14101901870444156,12,-0.6443798763008685,0.04431151432143619
retest_contextual,7,Fear/Distress,0.0,0.0,12,,
retest_contextual,7,Goal-Directed,0.027777777777777776,0.02777777777777778,12,-0.2140872096444188,0.5525648702128984
retest_contextual,7,Quiescent,0.3611111111111111,0.12618684594594937,12,0.8814630383360936,0.0007468608372274938
retest_contextual,7,Social/Appetitive,0.611111111111111,0.12866403235209087,12,-0.6443798763008685,0.04431151432143619
retest_contextual,8,Fear/Distress,0.0,0.0,12,,
retest_contextual,8,Goal-Directed,0.0,0.0,12,-0.2140872096444188,0.5525648702128984
retest_contextual,8,Quiescent,0.5416666666666666,0.11851884732698498,12,0.8814630383360936,0.0007468608372274938
retest_contextual,8,Social/Appetitive,0.4583333333333333,0.11851884732698498,12,-0.6443798763008685,0.04431151432143619
retest_contextual,9,Fear/Distress,0.0,0.0,12,,
retest_contextual,9,Goal-Directed,0.027777777777777776,0.02777777777777778,12,-0.2140872096444188,0.5525648702128984
retest_contextual,9,Quiescent,0.5,0.13914118498945366,12,0.8814630383360936,0.0007468608372274938
retest_contextual,9,Social/Appetitive,0.47222222222222215,0.13268994601433992,12,-0.6443798763008685,0.04431151432143619
retest_cue,0,Fear/Distress,0.0,0.0,12,0.7402521454763437,0.014354624477648778
retest_cue,0,Goal-Directed,0.10606060606060606,0.010215149431261245,12,-0.4800568148193976,0.16025492314552428
retest_cue,0,Quiescent,0.537878787878788,0.09258667927802142,12,0.7963562622208846,0.005836997302932197
retest_cue,0,Social/Appetitive,0.356060606060606,0.09590823138369915,12,-0.8328305948416885,0.002777889272300594
retest_cue,1,Fear/Distress,0.0,0.0,12,0.7402521454763437,0.014354624477648778
retest_cue,1,Goal-Directed,0.022727272727272724,0.01631228551284712,12,-0.4800568148193976,0.16025492314552428
retest_cue,1,Quiescent,0.5606060606060607,0.10245749048772124,12,0.7963562622208846,0.005836997302932197
retest_cue,1,Social/Appetitive,0.4166666666666667,0.10344572706957177,12,-0.8328305948416885,0.002777889272300594
retest_cue,2,Fear/Distress,0.0,0.0,12,0.7402521454763437,0.014354624477648778
retest_cue,2,Goal-Directed,0.022727272727272724,0.01631228551284712,12,-0.4800568148193976,0.16025492314552428
retest_cue,2,Quiescent,0.6363636363636364,0.11575166211655367,12,0.7963562622208846,0.005836997302932197
retest_cue,2,Social/Appetitive,0.3409090909090909,0.12058636687363386,12,-0.8328305948416885,0.002777889272300594
retest_cue,3,Fear/Distress,0.0,0.0,12,0.7402521454763437,0.014354624477648778
retest_cue,3,Goal-Directed,0.030303030303030304,0.012921255536703664,12,-0.4800568148193976,0.16025492314552428
retest_cue,3,Quiescent,0.8409090909090909,0.057195715418717805,12,0.7963562622208846,0.005836997302932197
retest_cue,3,Social/Appetitive,0.12878787878787878,0.04936147930355185,12,-0.8328305948416885,0.002777889272300594
retest_cue,4,Fear/Distress,0.06666666666666667,0.04660168636130211,12,0.7402521454763437,0.014354624477648778
retest_cue,4,Goal-Directed,0.03333333333333333,0.014213381090374032,12,-0.4800568148193976,0.16025492314552428
retest_cue,4,Quiescent,0.7166666666666667,0.09834488889473193,12,0.7963562622208846,0.005836997302932197
retest_cue,4,Social/Appetitive,0.18333333333333335,0.09600610249964175,12,-0.8328305948416885,0.002777889272300594
retest_cue,5,Fear/Distress,0.06818181818181819,0.06818181818181818,12,0.7402521454763437,0.014354624477648778
retest_cue,5,Goal-Directed,0.03787878787878788,0.01754509532073967,12,-0.4800568148193976,0.16025492314552428
retest_cue,5,Quiescent,0.7272727272727272,0.10437463587037263,12,0.7963562622208846,0.005836997302932197
retest_cue,5,Social/Appetitive,0.16666666666666666,0.09417902431940318,12,-0.8328305948416885,0.002777889272300594
retest_cue,6,Fear/Distress,0.06060606060606061,0.06060606060606062,12,0.7402521454763437,0.014354624477648778
retest_cue,6,Goal-Directed,0.030303030303030304,0.017093214388417155,12,-0.4800568148193976,0.16025492314552428
retest_cue,6,Quiescent,0.7575757575757575,0.08763621884620862,12,0.7963562622208846,0.005836997302932197
retest_cue,6,Social/Appetitive,0.15151515151515152,0.07018038128295867,12,-0.8328305948416885,0.002777889272300594
retest_cue,7,Fear/Distress,0.07575757575757576,0.07575757575757576,12,0.7402521454763437,0.014354624477648778
retest_cue,7,Goal-Directed,0.030303030303030304,0.012921255536703667,12,-0.4800568148193976,0.16025492314552428
retest_cue,7,Quiescent,0.787878787878788,0.09317649876191605,12,0.7963562622208846,0.005836997302932197
retest_cue,7,Social/Appetitive,0.10606060606060606,0.0715060460188287,12,-0.8328305948416885,0.002777889272300594
retest_cue,8,Fear/Distress,0.07575757575757576,0.07575757575757576,12,0.7402521454763437,0.014354624477648778
retest_cue,8,Goal-Directed,0.015151515151515152,0.010215149431261242,12,-0.4800568148193976,0.16025492314552428
retest_cue,8,Quiescent,0.7575757575757575,0.0890536081280695,12,0.7963562622208846,0.005836997302932197
retest_cue,8,Social/Appetitive,0.15151515151515152,0.0636298042008325,12,-0.8328305948416885,0.002777889272300594
retest_cue,9,Fear/Distress,0.049999999999999996,0.049999999999999996,12,0.7402521454763437,0.014354624477648778
retest_cue,9,Goal-Directed,0.008333333333333333,0.008333333333333335,12,-0.4800568148193976,0.16025492314552428
retest_cue,9,Quiescent,0.8416666666666667,0.06793304784785524,12,0.7963562622208846,0.005836997302932197
retest_cue,9,Social/Appetitive,0.09999999999999999,0.0492365963917331,12,-0.8328305948416885,0.002777889272300594
retrieval,0,Fear/Distress,0.0,0.0,16,0.9509918346667656,2.37836846477824e-05
retrieval,0,Goal-Directed,0.125,0.0,16,0.06968868015165987,0.8482942034406975
retrieval,0,Quiescent,0.828125,0.019348099605215323,16,-0.6322217654272672,0.04984609950967957
retrieval,0,Social/Appetitive,0.046875,0.019348099605215323,16,-0.8227533512074423,0.003465749500597923
retrieval,1,Fear/Distress,0.05357142857142857,0.05357142857142856,16,0.9509918346667656,2.37836846477824e-05
retrieval,1,Goal-Directed,0.0,0.0,16,0.06968868015165987,0.8482942034406975
retrieval,1,Quiescent,0.9107142857142857,0.055135886556711484,16,-0.6322217654272672,0.04984609950967957
retrieval,1,Social/Appetitive,0.03571428571428571,0.020619652471058063,16,-0.8227533512074423,0.003465749500597923
retrieval,2,Fear/Distress,0.0625,0.0625,16,0.9509918346667656,2.37836846477824e-05
retrieval,2,Goal-Directed,0.0,0.0,16,0.06968868015165987,0.8482942034406975
retrieval,2,Quiescent,0.9107142857142857,0.06237231855918921,16,-0.6322217654272672,0.04984609950967957
retrieval,2,Social/Appetitive,0.026785714285714284,0.01439688883624741,16,-0.8227533512074423,0.003465749500597923
retrieval,3,Fear/Distress,0.0625,0.0625,16,0.9509918346667656,2.37836846477824e-05
retrieval,3,Goal-Directed,0.008928571428571428,0.008928571428571428,16,0.06968868015165987,0.8482942034406975
retrieval,3,Quiescent,0.9017857142857143,0.06215893333381195,16,-0.6322217654272672,0.04984609950967957
